lat,lon,l3_OSM,l4_OSM
-34.5853164629,-58.418531381,Palermo,Alto Palermo
-34.6206485,-58.4338146,Caballito,
-34.6039264,-58.4165756,Almagro,
-34.63826,-58.504146,Villa Luro,
-34.613948,-58.393962,Balvanera,Once
-34.6261633,-58.4219794,Boedo,
-34.6159245,-58.4406027,Caballito,
-34.5783119,-58.411152,Palermo,Palermo Norte
-34.5772728,-58.4344336,Palermo,Palermo Hollywood
-34.6347022,-58.4684644,Flores,
-34.6282465,-58.4844109,Floresta,
-34.58529663,-58.41248703,Palermo,Alto Palermo
-34.6352520145,-58.4675919042,Flores,
-34.5530333,-58.4852545,Saavedra,
-34.6296701,-58.4839344,Floresta,
-34.620946,-58.480759,Villa Santa Rita,
-34.6157501,-58.5124974,Villa Devoto,
-34.5632503,-58.4623544,Belgrano,
-34.61708,-58.375135,San Telmo,
-34.5597918,-58.4545478,Belgrano,Barrio Chino
-34.6132815,-58.3624946,Puerto Madero,
-34.605202,-58.453441,Villa Crespo,
-34.5968691,-58.4261982,Villa Crespo,
-34.5900198,-58.5172238,Villa Devoto,
-34.649959,-58.5192944,Liniers,
-34.5943001,-58.4433166,Villa Crespo,
-34.60341,-58.419286,Almagro,
-34.6026421,-58.4178374,Almagro,
-34.5822320319,-58.4220127391,Palermo,Alto Palermo
-34.552387,-58.4832111,Saavedra,
-34.6135022,-58.4156905,Almagro,
-34.6403366,-58.4235789,Nueva Pompeya,
-34.5909023,-58.5072739,Villa Devoto,
-34.5945436,-58.446036,Villa Crespo,
-34.6272462,-58.5081687,Villa Luro,
-34.5736569413,-58.4228270847,Palermo,Palermo Pacífico
-34.618111,-58.388763,Constitución,
-34.60327911,-58.51177979,Villa Devoto,
-34.6085799,-58.4280011,Almagro,
-34.6137688,-58.3613232,Puerto Madero,
-34.5914939,-58.3800162,Retiro,
-34.5695153,-58.432053,Palermo,Las Cañitas
-34.57429,-58.479777,Villa Urquiza,
-34.6183114413,-58.5055185233,Monte Castro,
-34.6235477,-58.3680756,San Telmo,
-34.633223,-58.470388,Flores,
-34.6128441,-58.4190212,Almagro,
-34.5950398,-58.4942924,Agronomía,
-34.644306,-58.451414,Flores,Bajo Flores
-34.541924,-58.478306,Saavedra,
-34.5944615,-58.3841001,Retiro,
-34.554461,-58.455844,Belgrano,Barrio Chino
-34.6012772,-58.3761889,San Nicolás,
-34.5928726,-58.4018444,Recoleta,
-34.597501,-58.477907,La Paternal,
-34.6074027,-58.401093,Balvanera,Once
-34.624415,-58.450516,Caballito,
-34.6235141,-58.376459,San Telmo,
-34.564502,-58.437884,Palermo,Las Cañitas
-34.5691,-58.4862,Villa Urquiza,
-34.612804,-58.43215,Caballito,
-34.6050804,-58.3866323,San Nicolás,
-34.60616,-58.4130352,Balvanera,Abasto
-34.589741,-58.493642,Agronomía,
-34.6153248,-58.3744545,Monserrat,
-34.6230398,-58.3940284,San Cristóbal,
-34.6277352,-58.430333,Parque Chacabuco,
-34.6115705,-58.361901,Puerto Madero,
-34.621413,-58.442391,Caballito,
-34.549655,-58.484688,Saavedra,
-34.5793297,-58.4767604,Villa Ortúzar,
-34.640228,-58.424847,Parque Chacabuco,
-34.604529,-58.363316,Puerto Madero,
-34.62341,-58.406278,San Cristóbal,
-34.604602,-58.374786,San Nicolás,
-34.611989,-58.422498,Almagro,
-34.6068974,-58.4153295,Almagro,
-34.615893,-58.393338,Balvanera,
-34.5878414,-58.4021571,Recoleta,
-34.642872,-58.526169,Liniers,
-34.5853604,-58.4107333,Palermo,Alto Palermo
-34.5613262,-58.4505492,Belgrano,Barrio Chino
-34.5579915,-58.4750476,Coghlan,
-34.663088,-58.5055129,Mataderos,
-34.5667297,-58.4996412,Villa Urquiza,
-34.6181503,-58.3940953,Balvanera,
-34.5752179,-58.4839384,Villa Urquiza,
-34.6178905,-58.3842095,Constitución,
-34.5648601,-58.4382205,Palermo,Las Cañitas
-34.6403366,-58.4235789,Nueva Pompeya,
-34.5956554,-58.3961336,Recoleta,
-34.6282320519,-58.4322342079,Parque Chacabuco,
-34.627898,-58.4281101,Parque Chacabuco,
-34.645157,-58.370149,Barracas,
-34.6278761,-58.360151,La Boca,
-34.6147223,-58.4590709,Flores,
-34.5916797,-58.413757,Palermo,Alto Palermo
-34.578974,-58.412193,Palermo,Palermo Botánico
-34.5712337,-58.430404,Palermo,Las Cañitas
-34.6443247,-58.4920995,Parque Avellaneda,
-34.630587,-58.503309,Villa Luro,
-34.6061,-58.4294,Almagro,
-34.5962759,-58.4116213,Recoleta,
-34.62978,-58.435979,Parque Chacabuco,
-34.6022934,-58.438462,Villa Crespo,
-34.62014389,-58.50275803,Monte Castro,
-34.6110686,-58.3626466,Puerto Madero,
-34.6251393,-58.4470115,Caballito,
-34.6259095,-58.4145514,Boedo,
-34.6057996,-58.4887417,Villa del Parque,
-34.5867741,-58.4916692,Agronomía,
-34.5665135,-58.4377797,Palermo,Las Cañitas
-34.5929745,-58.4032073,Recoleta,
-34.619157,-58.428191,Almagro,
-34.6342313878,-58.3609285714,La Boca,
-34.5948864,-58.4416976,Villa Crespo,
-34.63099,-58.4201892,Boedo,
-34.559056,-58.459518,Belgrano,
-34.6016897,-58.4371037,Villa Crespo,
-34.5869097,-58.3963734,Recoleta,La Isla
-34.590793,-58.438541,Villa Crespo,
-34.598282,-58.444557,Villa Crespo,
-34.5995719,-58.4063838,Balvanera,Abasto
-34.6326572,-58.4280139,Parque Chacabuco,
-34.5800349667,-58.4925606607,Villa Urquiza,
-34.6253789,-58.4602452,Flores,
-34.585152,-58.47583,Parque Chas,
-34.602444,-58.416473,Almagro,
-34.5547247,-58.4663371,Núñez,
-34.6134908,-58.4046024,Balvanera,Once
-34.6520242,-58.5026144,Mataderos,
-34.609688,-58.411858,Balvanera,Abasto
-34.570141,-58.470428,Belgrano,
-34.5612991,-58.4830752,Villa Urquiza,
-34.6097233,-58.3994991,Balvanera,Once
-34.6131469,-58.471171,Villa General Mitre,
-34.6230118,-58.4362423,Caballito,
-34.642591,-58.514986,Liniers,
-34.603237,-58.388015,San Nicolás,
-34.558757,-58.476405,Coghlan,
-34.6350825533,-58.374955327,Barracas,
-34.5895185,-58.4158288,Palermo,Alto Palermo
-34.606643,-58.489178,Villa del Parque,
-34.546315,-58.472138,Saavedra,
-34.5382372666,-58.4692833547,Núñez,
-34.544764,-58.46762,Núñez,
-34.5974821,-58.3989953,Recoleta,
-34.5543418,-58.4533157,Belgrano,Barrio Chino
-34.5740637,-58.4460504,Colegiales,
-34.5779861,-58.4494597,Colegiales,
-34.5804768,-58.4934484,Villa Urquiza,
-34.607534,-58.4708535,Villa General Mitre,
-34.62978,-58.435979,Parque Chacabuco,
-34.6153162,-58.3620127,Puerto Madero,
-34.59853,-58.445965,Villa Crespo,
-34.5939101,-58.4067718,Recoleta,
-34.597724151,-58.3768135626,Retiro,
-34.618606,-58.38364,Constitución,
-34.5869130617,-58.4413685617,Chacarita,Palermo Hollywood
-34.63787079,-58.52521133,Liniers,
-34.627836,-58.360159,La Boca,
-34.6022341,-58.4336103,Villa Crespo,
-34.5792218,-58.4544568,Colegiales,
-34.614191,-58.416103,Almagro,
-34.5664039,-58.4545219,Belgrano,
-34.5715533,-58.4482594,Colegiales,
-34.621612,-58.476596,Villa Santa Rita,
-34.6008306,-58.443941,Villa Crespo,
-34.596386,-58.402925,Recoleta,
-34.6003071,-58.3915877,San Nicolás,
-34.5948246,-58.404093,Recoleta,
-34.6015219,-58.453792,Villa Crespo,
-34.5925053,-58.4098124,Recoleta,
-34.639347,-58.515457,Liniers,
-34.6516913481,-58.4823556409,Parque Avellaneda,
-34.5702699285,-58.4462786148,Colegiales,
-34.6225103,-58.3966298,San Cristóbal,
-34.54348,-58.461575,Núñez,
-34.6462516,-58.4983676,Mataderos,
-34.558695,-58.462539,Belgrano,
-34.597275,-58.39296,Recoleta,
-34.5716664,-58.4831534,Villa Urquiza,
-34.56403,-58.440797,Palermo,
-34.5824026,-58.4683855,Villa Ortúzar,
-34.601766,-58.464244,La Paternal,
-34.6557311,-58.523385,Mataderos,
-34.5805769,-58.4699848,Villa Ortúzar,
-34.5916575,-58.4055883,Recoleta,
-34.629046,-58.414463,Boedo,
-34.6058404,-58.4261216,Almagro,
-34.613541,-58.362114,Puerto Madero,
-34.628555,-58.519058,Versalles,
-34.5968691,-58.4261982,Villa Crespo,
-34.586943,-58.419568,Palermo,Alto Palermo
-34.58547,-58.484986,Parque Chas,
-34.6230659,-58.3728499,San Telmo,
-34.5732255,-58.4732646,Villa Urquiza,
-34.6128229,-58.4131895,Balvanera,
-34.5579915,-58.4750476,Coghlan,
-34.6557775,-58.4864713,Mataderos,
-34.5770923,-58.4228644,Palermo,Palermo Pacífico
-34.5736861,-58.4211621,Palermo,Palermo Pacífico
-34.6211154015,-58.466583267,Flores,
-34.6213495,-58.4237749,Almagro,
-34.601551,-58.3851921,San Nicolás,
-34.5830525,-58.402001,Palermo,Barrio Parque
-34.61535,-58.399436,Balvanera,
-34.635151,-58.485458,Vélez Sarsfield,
-34.6011892,-58.4140434,Almagro,
-34.570884,-58.476048,Villa Urquiza,
-34.5935423,-58.4010581,Recoleta,
-34.6321814,-58.3762209,Barracas,
-34.5865012,-58.4772018,Parque Chas,
-34.6172037,-58.4696921,Villa General Mitre,
-34.5905216,-58.4111009,Recoleta,
-34.625997,-58.406824,San Cristóbal,
-34.595707,-58.383098,Retiro,
-34.5542024,-58.4855057,Saavedra,
-34.61288834,-58.38743973,Monserrat,
-34.5579344492,-58.4610473534,Belgrano,
-34.5934413,-58.4154119,Palermo,Alto Palermo
-34.6021805,-58.3949913,Balvanera,
-34.6279679,-58.4559947,Flores,
-34.5532486059,-58.4653123842,Núñez,
-34.5682883364,-58.4970665641,Villa Urquiza,
-34.5601671,-58.4639593,Belgrano,Belgrano R
-34.5960517,-58.4277245,Villa Crespo,
-34.6209886,-58.4326157,Caballito,
-34.5848254,-58.4493633,Chacarita,
-34.5860841,-58.4110816,Palermo,Alto Palermo
-34.6734943645,-58.4838490342,Villa Lugano,
-34.571516,-58.459549,Colegiales,
-34.5836948,-58.4122198,Palermo,Alto Palermo
-34.5889361,-58.3897001,Recoleta,La Isla
-34.569145,-58.481551,Villa Urquiza,
-34.5776077,-58.4952451,Villa Urquiza,
-34.5617518,-58.4612054,Belgrano,
-34.6179438,-58.4388745,Caballito,
-34.5437279,-58.4845183,Saavedra,
-34.574836,-58.4389921,Palermo,Palermo Hollywood
-34.622196,-58.378101,Constitución,
-34.5797424,-58.4293357,Palermo,Palermo Hollywood
-34.601849,-58.4216,Almagro,
-34.6203427,-58.5168905,Monte Castro,
-34.60375,-58.504748,Villa del Parque,
-34.57281113,-58.47999191,Villa Urquiza,
-34.594663,-58.4432459,Villa Crespo,
-34.601744,-58.4326294,Villa Crespo,
-34.658554,-58.501381,Mataderos,
-34.6547858,-58.5096016,Mataderos,Naon
-34.565058,-58.4688878,Belgrano,Belgrano R
-34.552978,-58.480825,Saavedra,
-34.5682838,-58.4582325,Belgrano,
-34.6039952,-58.4133365,Almagro,
-34.5642993158,-58.4601037148,Belgrano,Belgrano R
-34.5767911,-58.4235691,Palermo,Palermo Pacífico
-34.5632628,-58.4529458,Belgrano,Barrio Chino
-34.630827,-58.411581,Parque Patricios,
-34.6039952,-58.4133365,Almagro,
-34.5585311,-58.4620057,Belgrano,
-34.5955379,-58.4436587,Villa Crespo,
-34.6008298,-58.3903966,San Nicolás,
-34.579948,-58.4954463,Villa Pueyrredón,
-34.5820327,-58.4068542,Palermo,Palermo Norte
-34.6020413286,-58.439417273,Villa Crespo,
-34.596566,-58.4033502,Recoleta,
-34.580746571,-58.4043175571,Palermo,Palermo Norte
-34.6221005,-58.3770677,San Telmo,
-34.64389,-58.502241,Villa Luro,
-34.6178971,-58.4440197,Caballito,
-34.554401,-58.4581698,Belgrano,Barrio Chino
-34.5938247,-58.4411116,Villa Crespo,
-34.5620844,-58.4566864,Belgrano,Barrio Chino
-34.638348,-58.476665,Floresta,
-34.5723157,-58.4870805,Villa Urquiza,
-34.5536683,-58.4370019,Belgrano,Bajo Belgrano
-34.628071,-58.373436,Barracas,
-34.5791185,-58.4385378,Palermo,Palermo Hollywood
-34.621913,-58.439407,Caballito,
-34.6104107,-58.3914558,Monserrat,
-34.618044,-58.443262,Caballito,
-34.6433071,-58.5003922,Villa Luro,
-34.596333,-58.422077,Palermo,
-34.5982314,-58.436458,Villa Crespo,
-34.612419,-58.43026,Caballito,
-34.6285356565,-58.4619147646,Flores,
-34.5554026,-58.4389481,Belgrano,Bajo Belgrano
-34.568058,-58.472378,Villa Urquiza,
-34.6123977,-58.4069356,Balvanera,Once
-34.56467,-58.469415,Belgrano,Belgrano R
-34.647537,-58.522255,Liniers,
-34.6043979,-58.3735934,San Nicolás,
-34.6263918,-58.5137668,Villa Luro,
-34.5522629,-58.4832287,Saavedra,
-34.5599394076,-58.4451504484,Belgrano,Barrio Chino
-34.622395,-58.401739,San Cristóbal,
-34.574255,-58.4609238,Colegiales,
-34.6161923,-58.51963,Villa Devoto,
-34.5774132,-58.4227049,Palermo,Palermo Pacífico
-34.6287314,-58.4545003,Flores,
-34.6190462,-58.4333156,Caballito,
-34.5925543,-58.406077,Recoleta,
-34.605975,-58.452727,Villa Crespo,
-34.5931111,-58.5020873,Villa Pueyrredón,
-34.63210297,-58.37584686,Barracas,
-34.582218,-58.425127,Palermo,Palermo Soho
-34.6173362,-58.4449594,Caballito,
-34.5952652477,-58.389868054,Recoleta,
-34.5801839,-58.4352596,Palermo,Palermo Hollywood
-34.6091816,-58.430254,Almagro,
-34.6324188,-58.4591571,Flores,
-34.61858,-58.429741,Caballito,
-34.557254,-58.445597,Belgrano,Bajo Belgrano
-34.608173,-58.416088,Almagro,
-34.5859049,-58.4485698,Chacarita,
-34.57028198,-58.48501587,Villa Urquiza,
-34.616196,-58.3752,San Telmo,
-34.5931177,-58.4254549,Palermo,Palermo Soho
-34.59767151,-58.41562271,Recoleta,
-34.6285638,-58.434625,Parque Chacabuco,
-34.63596,-58.461273,Flores,
-34.5913380819,-58.4134555752,Palermo,Alto Palermo
-34.6093694967,-58.4276944613,Almagro,
-34.61235046,-58.4822464,Villa Santa Rita,
-34.590963,-58.396507,Recoleta,
-34.603485,-58.394483,Balvanera,Once
-34.6038208,-58.41569138,Almagro,
-34.5699089551,-58.4508752074,Colegiales,
-34.5854754,-58.4253618,Palermo,Palermo Soho
-34.5641232,-58.4382286,Palermo,Las Cañitas
-34.5783702,-58.4498708,Colegiales,
-34.610333,-58.394394,Balvanera,
-34.585916,-58.399141,Recoleta,La Isla
-34.6275451,-58.5273105,Versalles,
-34.552847,-58.462996,Núñez,
-34.5735767682,-58.4585426288,Colegiales,
-34.5845003602,-58.4508676307,Chacarita,
-34.624392,-58.45806,Flores,
-34.626993,-58.495567,Vélez Sarsfield,
-34.612754,-58.4132648,Balvanera,
-34.6282465,-58.4844109,Floresta,
-34.610352,-58.444409,Caballito,
-34.6334903,-58.4691162,Flores,
-34.613303,-58.493626,Villa del Parque,
-34.6093058,-58.4304938,Caballito,
-34.592525,-58.492309,Agronomía,
-34.5887403,-58.4341752,Palermo,Palermo Hollywood
-34.5559784,-58.4585223,Belgrano,Barrio Chino
-34.618096,-58.3877771,Constitución,
-34.5800605,-58.4395272,Palermo,Palermo Hollywood
-34.5465946,-58.4839185,Saavedra,
-34.6173362,-58.4449594,Caballito,
-34.6114447,-58.4209936,Almagro,
-34.565053,-58.438494,Palermo,Las Cañitas
-34.619079,-58.361005,Puerto Madero,
-34.630499,-58.419842,Boedo,
-34.563189,-58.464576,Belgrano,
-34.5763612,-58.4682426,Villa Ortúzar,
-34.6062889,-58.4033797,Balvanera,Once
-34.5902309,-58.3936607,Recoleta,La Isla
-34.66712,-58.472904,Villa Lugano,
-34.6439243,-58.475603,Parque Avellaneda,
-34.603699,-58.381163,San Nicolás,
-34.635825,-58.472974,Floresta,
-34.6179475,-58.3877952,Constitución,
-34.6110025,-58.4141703,Balvanera,
-34.5551355379,-58.4508916228,Belgrano,Barrio Chino
-34.586048,-58.474854,Parque Chas,
-34.6006974,-58.4793782,Villa del Parque,
-34.5904884,-58.4115069,Palermo,
-34.5711396,-58.4306897,Palermo,Las Cañitas
-34.6026324,-58.428399,Almagro,
-34.6265922,-58.3724082,San Telmo,
-34.6274853,-58.5017891,Vélez Sarsfield,
-34.610052,-58.361365,Puerto Madero,
-34.612797,-58.396024,Balvanera,
-34.6290328,-58.4585963,Flores,
-34.5692108,-58.4552896,Colegiales,
-34.6390868,-58.5223811,Liniers,
-34.6048259,-58.4273881,Almagro,
-34.5667190088,-58.492702345,Villa Urquiza,
-34.6166815,-58.3843122,Monserrat,
-34.615703,-58.4651537,Villa General Mitre,
-34.6101668,-58.5147057,Villa Devoto,
-34.5631613,-58.4613629,Belgrano,Belgrano R
-34.6028174,-58.4622168,La Paternal,
-34.6046093469,-58.5173755102,Villa Devoto,
-34.6239247,-58.4416964,Caballito,
-34.568089,-58.495534,Villa Urquiza,
-34.6064745061,-58.4445945356,Villa Crespo,
-34.646376,-58.467748,Parque Avellaneda,
-34.6062889,-58.4033797,Balvanera,Once
-34.558265,-58.4774911,Coghlan,
-34.5360918,-58.4672012,Núñez,
-34.622973,-58.439913,Caballito,
-34.6012798,-58.4512921,Villa Crespo,
-34.584118,-58.443145,Palermo,
-34.647886,-58.384842,Barracas,
-34.6188946,-58.4099329,Balvanera,
-34.5728520713,-58.4858643672,Villa Urquiza,
-34.6102693612,-58.4094014633,Balvanera,Once
-34.6320953,-58.3699897,La Boca,
-34.5904884,-58.4115069,Palermo,
-34.5701115,-58.4314157,Palermo,Las Cañitas
-34.637205,-58.419465,Boedo,
-34.6216181,-58.3786196,Constitución,
-34.6137414,-58.4175364,Almagro,
-34.5427503,-58.4601452,Núñez,
-34.5705179,-58.4914578,Villa Urquiza,
-34.6387173,-58.4986118,Villa Luro,
-34.603683,-58.381557,San Nicolás,
-34.6316607,-58.4046946,Parque Patricios,
-34.6137434,-58.4066538,Balvanera,Once
-34.616607,-58.440194,Caballito,
-34.5845003602,-58.4508676307,Chacarita,
-34.5510265,-58.4638344,Núñez,
-34.6208457,-58.4290636,Caballito,
-34.597855,-58.429475,Villa Crespo,
-34.606586,-58.408787,Balvanera,Once
-34.6022934,-58.438462,Villa Crespo,
-34.585648,-58.506575,Villa Pueyrredón,Barrio Albarellos
-34.6114447,-58.4209936,Almagro,
-34.623909,-58.442879,Caballito,
-34.6595962,-58.5190017,Mataderos,Naon
-34.555357,-58.483569,Saavedra,
-34.5624188,-58.4596553,Belgrano,Barrio Chino
-34.6017067,-58.3904515,San Nicolás,
-34.628071,-58.373436,Barracas,
-34.588341,-58.406118,Recoleta,
-34.5858845,-58.4256608,Palermo,Palermo Soho
-34.5795284,-58.4824464,Villa Urquiza,
-34.6039952,-58.4133365,Almagro,
-34.6137434,-58.4066538,Balvanera,Once
-34.5997775,-58.4205653,Almagro,
-34.5994789,-58.38799,San Nicolás,
-34.5906229,-58.404563,Recoleta,
-34.5633977,-58.4914714,Villa Urquiza,
-34.5655316,-58.4380373,Palermo,Las Cañitas
-34.62055,-58.477666,Villa Santa Rita,
-34.6203427,-58.5168905,Monte Castro,
-34.6022035,-58.3825318,San Nicolás,
-34.6018675,-58.3882925,San Nicolás,
-34.6041028,-58.4941054,Villa del Parque,
-34.5918366,-58.376775,Retiro,
-34.5557487,-58.4577417,Belgrano,Barrio Chino
-34.565394,-58.4403816,Palermo,
-34.584945,-58.416067,Palermo,Alto Palermo
-34.580751,-58.477914,Parque Chas,
-34.5583862,-58.4434969,Belgrano,Bajo Belgrano
-34.638577,-58.499115,Villa Luro,
-34.6212602,-58.5009057,Monte Castro,
-34.6167582,-58.4947136,Monte Castro,
-34.600892,-58.408277,Balvanera,Abasto
-34.6161039018,-58.461161726,Flores,
-34.5956796,-58.4138941,Recoleta,
-34.5989345918,-58.374092697,San Nicolás,
-34.622457,-58.509405,Monte Castro,
-34.5815742,-58.4484207,Chacarita,
-34.607499,-58.430647,Caballito,
-34.5486068,-58.4821998,Saavedra,
-34.5854907467,-58.4382073544,Palermo,Palermo Hollywood
-34.5846111,-58.4004917,Recoleta,La Isla
-34.5582767,-58.461505,Belgrano,Barrio Chino
-34.5899751,-58.3987773,Recoleta,
-34.573063,-58.43874,Palermo,Las Cañitas
-34.589872,-58.433498,Palermo,Palermo Soho
-34.6309132,-58.4008784,Parque Patricios,
-34.621354,-58.371674,San Telmo,
-34.56822,-58.458337,Belgrano,
-34.578114,-58.4301546,Palermo,Palermo Hollywood
-34.565348,-58.468624,Belgrano,Belgrano R
-34.647659,-58.504433,Mataderos,Naon
-34.606602,-58.3882679,San Nicolás,
-34.631664,-58.405197,Parque Patricios,
-34.6154314,-58.383426,Monserrat,
-34.601864,-58.388588,San Nicolás,
-34.588469,-58.486916,Agronomía,
-34.605869,-58.426628,Almagro,
-34.596417,-58.379138,Retiro,
-34.625135,-58.446125,Caballito,
-34.642933,-58.505888,Villa Luro,
-34.567967,-58.4313176,Palermo,Las Cañitas
-34.5613971,-58.4506863,Belgrano,Barrio Chino
-34.63877487,-58.51770401,Liniers,
-34.5905216,-58.4111009,Recoleta,
-34.5909031,-58.4008924,Recoleta,
-34.5922561,-58.3727463,Retiro,
-34.5984899,-58.378285,Retiro,
-34.599575,-58.430537,Villa Crespo,
-34.6008306,-58.443941,Villa Crespo,
-34.5460109,-58.4801405,Saavedra,
-34.588989,-58.400208,Recoleta,
-34.562465,-58.465079,Belgrano,
-34.565058,-58.467547,Belgrano,Belgrano R
-34.56084,-58.465943,Belgrano,
-34.5572895,-58.4446695,Belgrano,Bajo Belgrano
-34.620751551,-58.482242449,Villa Santa Rita,
-34.5594944,-58.4810099,Coghlan,
-34.6094949,-58.4229816,Almagro,
-34.6524424,-58.5279441,Liniers,
-34.5817645,-58.4223528,Palermo,Palermo Soho
-34.576923,-58.493029,Villa Urquiza,
-34.6156962296,-58.3628199656,Puerto Madero,
-34.59903,-58.50605,Villa Devoto,
-34.5896598,-58.4122361,Palermo,Alto Palermo
-34.6320445,-58.3586132,La Boca,
-34.649689,-58.519447,Liniers,
-34.5619146,-58.478877,Coghlan,
-34.5773955,-58.4055599,Palermo,Palermo Norte
-34.6110043,-58.3612753,Puerto Madero,
-34.5799392,-58.4888382,Villa Urquiza,
-34.5695095034,-58.4491405791,Colegiales,
-34.5482144,-58.4570902,Núñez,
-34.5849885984,-58.4235201921,Palermo,Palermo Soho
-34.6100773,-58.3878178,Monserrat,
-34.622414,-58.374222,San Telmo,
-34.5870004,-58.5077034,Villa Pueyrredón,
-34.5775233,-58.4253167,Palermo,Palermo Pacífico
-34.5711396,-58.4306897,Palermo,Las Cañitas
-34.601949,-58.371087,San Nicolás,
-34.6040584898,-58.4764281837,Villa del Parque,
-34.640062,-58.4778869511,Parque Avellaneda,
-34.5941386245,-58.3933295576,Recoleta,
-34.5791654,-58.4313783,Palermo,Palermo Hollywood
-34.6030752,-58.3829114,San Nicolás,
-34.615207,-58.4351042,Caballito,
-34.5796724,-58.4002472,Palermo,Barrio Parque
-34.5791632,-58.4557246,Chacarita,
-34.6245655,-58.3835003,Constitución,
-34.611519,-58.421001,Almagro,
-34.560876,-58.452957,Belgrano,Barrio Chino
-34.5883305,-58.4837347,Parque Chas,
-34.568295,-58.448074,Palermo,
-34.614591,-58.4736375,Villa General Mitre,
-34.5717648,-58.4328386,Palermo,Las Cañitas
-34.5740481,-58.500228,Villa Urquiza,
-34.5999679,-58.376738,San Nicolás,
-34.6128003,-58.3623365,Puerto Madero,
-34.557621,-58.48069763,Coghlan,
-34.622002238,-58.4374626521,Caballito,
-34.580762,-58.497913,Villa Pueyrredón,
-34.622108,-58.3843,Constitución,
-34.5991673,-58.4235733,Almagro,
-34.5457196061,-58.4698869831,Núñez,
-34.6144628,-58.4404878,Caballito,
-34.584974,-58.45495,Chacarita,
-34.6035871,-58.4607664,La Paternal,
-34.5816876,-58.4483041,Chacarita,
-34.598212,-58.3851589,Retiro,
-34.6309318174,-58.4008583069,Parque Patricios,
-34.63370132,-58.37552261,Barracas,
-34.6049991,-58.4589698,Caballito,
-34.6019437,-58.4095732,Balvanera,Abasto
-34.592522,-58.411289,Recoleta,
-34.690929,-58.475756,Villa Riachuelo,
-34.61594,-58.39444,Balvanera,
-34.6244221,-58.4617794,Flores,
-34.639606,-58.512794,Liniers,
-34.6297831,-58.4449412,Parque Chacabuco,
-34.5800387,-58.4503669,Colegiales,
-34.5850412,-58.4245691,Palermo,Palermo Soho
-34.5646002,-58.4646534,Belgrano,Belgrano R
